"","date","transect","quadrat","s_acutus","s_americanus","s_tabernaemontani","s_californicus","s_maritimus","t_latifolia","t_domingensis","total_measured","total_biomass"
"546",2013-03-08,"m4s",57,0,0,0,0,0,338.21536,0,338.21536,1422.77921322522
"547",2013-03-08,"m5",13,0,0,0,929.37708900697,0,59.229548,0,988.60663700697,4158.79684822713
"548",2013-03-08,"m5",22,0,2.925880672,0,0,0,17.239028,0,20.164908672,84.8282375321644
"549",2013-03-08,"m5",31,0,8.49558102399999,0,0,0,35.67624,0,44.171821024,185.818730300279
"550",2013-03-08,"m5",48,0,0,0,0,0,0,0,0,0
"551",2013-03-08,"m5",50,0,0,0,0,0,98.7265760000001,0,98.7265760000001,415.315614659546
"552",2013-03-21,"c2",6,34.3339534438996,0,0,0,0,0,0,34.3339534438996,144.43352090166
"553",2013-03-21,"c2",9,340.275082120572,0,0,58.0479544813633,0,124.324336,5.75531599999999,528.402688601936,2222.84511725059
"554",2013-03-21,"c2",29,0,0,0,0,0,0,41.099188,41.099188,172.893006298813
"555",2013-03-21,"c2",38,0,0,0,0,0,6.812816,0,6.812816,28.6596474752896
"556",2013-03-21,"m3",40,0,0,0,0,0,170.776908,0,170.776908,718.411590772444
"557",2013-03-21,"m3",45,0,0,0,0,0,0,0,0,0
"558",2013-03-21,"m3",49,0,0,0,246.79052,0,0,0,246.79052,1038.17999832131
"559",2013-03-21,"m3",52,0,0,0,94.2525,0,0,0,94.2525,396.494404614
"560",2013-03-21,"m4c",14,50.20564,0,0,0,0,0,0,50.20564,211.201351052384
"561",2013-03-21,"m4c",19,0,0,0,0,0,232.932696,0,232.932696,979.883935340217
"562",2013-03-21,"m4c",31,0,0,0,0,0,0,36.91996,36.91996,155.312140882976
"563",2013-03-21,"m4c",39,0,0,0,0,0,0,25.661668,25.661668,107.951595714301
"564",2013-03-21,"m4c",48,0,0,0,0,0,112.93434,0,112.93434,475.083779197104
"565",2013-03-21,"m4n",2,0,0,0,0,0,116.098632,0,116.098632,488.395087359379
"566",2013-03-21,"m4n",11,0,0,0,0,0,0,0,0,0
"567",2013-03-21,"m4n",20,0,0,0,0,0,0,0,0,0
"568",2013-03-21,"m4n",29,12.06852,0,0,0,0,89.518316,0,101.586836,427.347943624201
"569",2013-03-21,"m4n",46,0,0,0,0,0,0,166.353004,166.353004,699.801440563702
"570",2013-03-22,"c1",1,0,0,0,0,0,0,207.562936,207.562936,873.160316482361
"571",2013-03-22,"c1",9,0,0,0,0,0,0,154.373584,154.373584,649.40730777655
"572",2013-03-22,"c1",15,8.27762,0,0,0,0,0,74.317252,82.594872,347.453962471123
"573",2013-03-22,"c1",37,0,0,0,0,0,0,257.595496,257.595496,1083.6335674679
"574",2013-03-22,"c1",57,0,0,0,0,0,1019.695524,0,1019.695524,4289.57926501621
"575",2013-03-22,"m1w",6,0,0,0,77.56228,0,38.623836,0,116.186116,488.76310854177
"576",2013-03-22,"m1w",8,45.7503,0,0,0,0,47.499256,25.29254,118.542096,498.674069920858
"577",2013-03-22,"m1w",9,0,0,0,37.72172,0,125.571188,0,163.292908,686.928456382045
"578",2013-03-22,"m1w",29,0,0,0,0,0,15.880816,87.178752,103.059568,433.543323030541
"579",2013-03-22,"m1w",38,0,0,0,0,0,0,0,0,0
"580",2013-03-22,"m2",1,179.794412500712,0,0,0,0,0,805.493188,985.287600500712,4144.83457238892
"581",2013-03-22,"m2",23,42.2189,0,0,0,0,0,20.233944,62.452844,262.721977647606
"582",2013-03-22,"m2",33,0,0,0,0,0,0,243.816296,243.816296,1025.66825408038
"583",2013-03-22,"m2",53,0,0,0,0,0,21.98032,284.64642,306.62674,1289.89455680254
"584",2013-03-22,"m2",54,0,0,0,0,0,0,25.8857,25.8857,108.89403686392
"585",2013-07-03,"m1e",18,2649.57864078082,0,0,0,0,3057.304424,0,5706.88306478082,24007.2910848199
"586",2013-07-03,"m1e",38,0,0,0,0,0,0,3853.40941556,3853.40941556,16210.2360357173
"587",2013-07-03,"m1e",45,104.7421,0,0,3075.02649031794,0,0,4421.39838988,7601.16698019794,31976.0237254734
"588",2013-07-03,"m1e",51,0,0,0,0,0,3863.066248,0,3863.066248,16250.8596799575
"589",2013-07-03,"m1e",52,0,0,0,0,0,1744.780064,0,1744.780064,7339.81096159844
"590",2013-07-03,"m4s",7,1745.16604476376,0,0,496.807316868512,0,1826.09282256,0,4068.06618419227,17113.2381595359
"591",2013-07-03,"m4s",25,0,0,0,0,0,2581.84041392,0,2581.84041392,10861.0941643519
"592",2013-07-03,"m4s",39,0,0,0,0,0,1718.329332,0,1718.329332,7228.5399901553
"593",2013-07-03,"m4s",45,0,0,0,0,0,4333.44166688,0,4333.44166688,18229.5999961708
"594",2013-07-03,"m4s",54,0,0,0,0,0,306.840316,0,306.840316,1290.79301242929
"595",2013-07-12,"c1",39,0,0,0,0,0,506.789756,0,506.789756,2131.92544038295
"596",2013-07-12,"c1",42,0,0,0,0,0,1830.98449464,0,1830.98449464,7702.44934680515
"597",2013-07-12,"c1",44,0,0,0,0,0,1429.59892184,0,1429.59892184,6013.93038223673
"598",2013-07-12,"c1",46,0,0,0,0,0,2593.37817312,0,2593.37817312,10909.6303513451
"599",2013-07-12,"c1",49,0,0,0,0,0,1076.749016,0,1076.749016,4529.58765038201
"600",2013-07-12,"m1w",28,0,1030.405910192,0,0,0,0,0,1030.405910192,4334.63492079599
"601",2013-07-12,"m1w",45,0,0,0,0,0,0,0,0,0
"602",2013-07-12,"m1w",47,0,0,0,0,0,0,2076.72285996,2076.72285996,8736.20321909895
"603",2013-07-12,"m1w",53,0,0,0,0,0,2303.778184,0,2303.778184,9691.36266335431
"604",2013-07-12,"m1w",55,44.31682,0,0,482.32158813198,0,1641.81959376,0,2168.45800189198,9122.10778908384
"605",2013-07-16,"c2",3,2071.6399665787,0,0,0,0,1698.454652,0,3770.0946185787,15859.7535463972
"606",2013-07-16,"c2",21,0,0,0,0,0,572.799464,0,572.799464,2409.61016887508
"607",2013-07-16,"c2",45,0,0,0,0,0,26.7136960000001,50.6871280000002,77.4008240000002,325.604027781895
"608",2013-07-16,"c2",46,0,0,0,0,0,1316.322188,0,1316.322188,5537.40624610761
"609",2013-07-16,"c2",55,0,0,0,0,0,1199.7844086,0,1199.7844086,5047.16378613848
"610",2013-07-16,"m2",8,101.24208,0,0,0,0,140.85548,0,242.09756,1018.43800334954
"611",2013-07-16,"m2",12,1671.4658724467,0,0,0,0,289.193116,0,1960.6589884467,8247.95435956885
"612",2013-07-16,"m2",24,440.862766748987,0,0,0,0,651.457384,0,1092.32015074899,4595.09114155162
"613",2013-07-16,"m2",43,218.733011149006,0,0,0,0,447.981808,35.910816,702.625635149006,2955.75324659758
"614",2013-07-16,"m2",47,0,0,0,0,0,0,1465.89803856,1465.89803856,6166.63080580014
"615",2013-07-19,"m3",4,386.437846850114,0,0,292.8317,0,19.82838,0,699.097926850114,2940.9131457873
"616",2013-07-19,"m3",6,0,0,0,820.594943633058,0,929.09068,0,1749.68562363306,7360.44730488915
"617",2013-07-19,"m3",22,7702.15316261431,0,0,0,0,0,462.38021272,8164.53337533431,34345.9515620732
"618",2013-07-19,"m3",28,0,0,0,0,0,1189.10522,0,1189.10522,5002.23937006763
"619",2013-07-19,"m3",33,0,0,0,0,0,1329.14883432,0,1329.14883432,5591.3644275441
"620",2013-07-19,"m4c",1,269.833359469017,0,0,0,0,39.353704,0,309.187063469017,1300.66513508394
"621",2013-07-19,"m4c",8,460.56362953124,0,0,209.617086261607,0,1025.41815428,135.63596,1831.23483007285,7703.5024392791
"622",2013-07-19,"m4c",19,893.168558994191,0,0,0,0,0,0,893.168558994191,3757.31504223597
"623",2013-07-19,"m4c",39,0,0,0,0,0,2347.88662,0,2347.88662,9876.91475025147
"624",2013-07-19,"m4c",45,0,0,0,0,0,0,1774.94270384,1774.94270384,7466.69691077695
"625",2013-07-19,"m4c",53,0,0,0,0,0,0,0,0,0
"626",2013-07-19,"m4n",1,1285.29341704668,0,0,0,0,1393.93084484,0,2679.22426188668,11270.7612906198
"627",2013-07-19,"m4n",12,42.6343,0,0,0,0,246.507056,0,289.141356,1216.33834430391
"628",2013-07-19,"m4n",24,987.38428396629,0,0,0,0,0,0,987.38428396629,4153.65474439866
"629",2013-07-19,"m4n",41,146.878296383135,0,0,0,0,511.427764,0,658.306060383135,2769.31295684888
"630",2013-07-19,"m4n",46,0,0,0,0,0,1531.148872,104.423044,1635.571916,6880.40224967825
"631",2013-07-19,"m5",2,86.37982,0,0,0,0,532.025456,0,618.405276,2601.46130572427
"632",2013-07-19,"m5",3,0,0,0,636.2585577712,0,2840.72795176,0,3476.9865095312,14626.7281604995
"633",2013-07-19,"m5",14,0,0,0,2693.94837797827,0,2483.5458438,0,5177.49422177827,21780.2974866067
"634",2013-07-19,"m5",15,0,0,0,591.905881142943,0,1955.48304168,0,2547.38892282294,10716.1661947957
"635",2013-07-19,"m5",34,0,163.042476236,0,0,0,156.417324,0,319.459800236,1343.87971982367
"636",2013-09-04,"m1e",4,0,0,0,0,0,0,0,0,0
"637",2013-09-04,"m1e",9,0,0,0,1003.84565557054,0,65.863552,0,1069.70920757054,4499.97310804269
"638",2013-09-04,"m1e",22,892.66054,0,0,0,0,332.072692,1036.41088,2261.144112,9512.01282123967
"639",2013-09-04,"m1e",31,3087.47536858246,0,0,0,0,266.292144,101.42936,3455.19687258246,14535.0651369326
"640",2013-09-04,"m1e",32,163.64076,0,0,0,0,0,255.446008,419.086768,1762.98303556686
"641",2013-09-06,"c2",11,447.4781,0,0,0,0,451.823884,1611.40821916,2510.71020316,10561.8688858144
"642",2013-09-06,"c2",30,0,0,0,0,0,7.48289600000001,0,7.48289600000001,31.4784901653376
"643",2013-09-06,"c2",42,0,0,0,0,0,0,0,0,0
"644",2013-09-06,"c2",48,0,0,0,0,0,43.6598200000001,546.07205148,589.73187148,2480.84016089083
"645",2013-09-06,"c2",53,0,0,0,0,0,742.706612,703.86966756,1446.57627956,6085.34946757781
"646",2013-09-06,"m3",3,0,0,0,200.3967,0,1204.359056,0,1404.755756,5909.42200051256
"647",2013-09-06,"m3",29,231.79328,0,0,0,0,47.5564400000001,688.79109884,968.14081884,4072.70276701919
"648",2013-09-06,"m3",45,0,0,0,0,0,0,0,0,0
"649",2013-09-06,"m3",46,0,0,0,0,0,740.25546,0,740.25546,3114.05159412178
"650",2013-09-06,"m3",53,0,0,0,0,0,0,0,0,0
"651",2013-09-06,"m4s",20,0,0,0,0,0,30.6419960000001,1616.74847264,1647.39046864,6930.11965762389
"652",2013-09-06,"m4s",22,0,0,0,0,0,86.3615920000001,562.55035384,648.91194584,2729.79449471094
"653",2013-09-06,"m4s",26,0,0,0,0,0,1576.15556,3600.90198,5177.05754,21778.460486191
"654",2013-09-06,"m4s",28,0,0,0,0,0,765.684996,2322.8770786,3088.5620746,12992.7331464089
"655",2013-09-06,"m4s",42,0,0,0,0,0,2765.11682308,0,2765.11682308,11632.0877266413
"656",2013-09-10,"c1",21,0,397.77228204,0,0,0,41.763516,2937.80391324,3377.33971128,14207.5414233382
"657",2013-09-10,"c1",30,0,0,0,0,0,562.916316,1879.53052768,2442.44684368,10274.7036639479
"658",2013-09-10,"c1",38,0,0,0,0,0,26.0817560000001,0,26.0817560000001,109.718790658154
"659",2013-09-10,"c1",42,0,0,0,0,0,216.414828,0,216.414828,910.397797167197
"660",2013-09-10,"c1",49,0,0,0,0,0,0,0,0,0
"661",2013-09-10,"m1w",11,0,0,0,0,0,986.35704,0,986.35704,4149.33341090823
"662",2013-09-10,"m1w",30,240.4863,12.59298432,0,0,0,1375.09512,0,1628.17440432,6849.2829479177
"663",2013-09-10,"m1w",42,0,0,0,0,0,1779.58036,731.3011612,2510.8815212,10562.589573799
"664",2013-09-10,"m1w",48,0,0,0,0,0,0,0,0,0
"665",2013-09-10,"m1w",53,0,0,0,0,0,925.898608,16.557404,942.456012,3964.65383255431
"666",2013-09-10,"m2",1,180.47642,0,0,70.2609,0,514.708088,252.0566334,1017.5020414,4280.35188560964
"667",2013-09-10,"m2",2,0,0,0,1312.89010172999,0,113.996276,0,1426.88637772999,6002.51945348802
"668",2013-09-10,"m2",11,424.45228,0,0,0,0,937.791928,496.58217272,1858.82638072,7819.57252173017
"669",2013-09-10,"m2",35,0,15.37654808,0,0,0,1269.435896,0,1284.81244408,5404.85339970991
"670",2013-09-10,"m2",43,0,0,0,0,0,492.756676,1021.39040648,1514.14708248,6369.60129403393
"671",2013-09-17,"m4c",7,1880.64299187416,0,0,0,0,0,0,1880.64299187416,7911.34901837761
"672",2013-09-17,"m4c",9,2665.09288645253,0,0,70.81128,0,0,0,2735.90416645253,11509.1980961625
"673",2013-09-17,"m4c",18,0,0,0,0,0,0,2130.98668424,2130.98668424,8964.47623785152
"674",2013-09-17,"m4c",19,0,0,0,0,0,0,3916.76818328,3916.76818328,16476.7689858695
"675",2013-09-17,"m4c",26,0,0,0,0,0,1396.014736,0,1396.014736,5872.65092790844
"676",2013-09-17,"m4c",33,0,0,0,0,0,56.936664,1373.82101744,1430.75768144,6018.80496591029
"677",2013-09-17,"m4n",7,2118.99220405903,0,0,1036.30352889883,0,797.965444,0,3953.26117695786,16630.2849965947
"678",2013-09-17,"m4n",17,0,0,0,0,0,917.846548,0,917.846548,3861.12857034323
"679",2013-09-17,"m4n",19,56.52032,0,0,0,0,985.048588,0,1041.568908,4381.59458944765
"680",2013-09-17,"m4n",23,2000.0496764955,0,0,19.214,0,1.67274799999998,0,2020.9364244955,8501.5249928977
"681",2013-09-17,"m4n",51,232.62408,0,0,66.8854,0,310.13726,0,609.64674,2564.61654811454
"682",2013-09-17,"m5",8,0,0,0,143.7414,0,266.30526,1115.49050396,1525.53716396,6417.51624138193
"683",2013-09-17,"m5",23,0,0,0,0,0,1386.292592,2.77926799999997,1389.07186,5843.44415370162
"684",2013-09-17,"m5",30,0,421.515807108,0,0,0,0,579.88212484,1001.397931948,4212.60631611271
"685",2013-09-17,"m5",32,0,109.301337732,0,0,0,0,1227.9309108,1337.232248532,5625.36913304513
"686",2013-09-17,"m5",54,0,0,0,0,0,0,0,0,0
"687",2013-11-04,"c1",8,25.66366,0,0,0,0,363.612236,0,389.275896,1637.57687716614
"688",2013-11-04,"c1",36,0,0,0,0,0,0,0,0,0
"689",2013-11-04,"c1",37,0,0,0,0,0,0,0,0,0
"690",2013-11-04,"c1",48,0,0,0,0,0,74.108312,0,74.108312,311.753333263187
"691",2013-11-04,"c1",53,0,0,0,0,0,1704.541076,0,1704.541076,7170.53658066075
"692",2013-11-04,"m1w",2,0,0,0,176.1456,0,1740.320556,0,1916.466156,8062.0472399788
"693",2013-11-04,"m1w",21,173.32048,30.262619216,0,0,0,3667.634304,0,3871.217403216,16285.1493532743
"694",2013-11-04,"m1w",43,0,0,0,0,0,637.947116,0,637.947116,2683.66846432337
"695",2013-11-04,"m1w",49,0,0,0,0,0,389.780476,0,389.780476,1639.69950676939
"696",2013-11-04,"m1w",50,0,0,0,0,0,1865.589296,0,1865.589296,7848.02225056918
"697",2013-11-04,"m2",1,372.04512,0,0,207.39674,0,63.343848,63.914604,706.700312,2972.89429401839
"698",2013-11-04,"m2",2,346.09058,0,0,0,0,399.334776,0,745.425356,3135.79992797431
"699",2013-11-04,"m2",10,1144.7895,0,0,0,0,0,0,1144.7895,4815.8152962612
"700",2013-11-04,"m2",26,301.62832,0,0,0,0,1282.82258,0,1584.4509,6665.35016297304
"701",2013-11-04,"m2",32,719.3296,23.565578096,0,0,0,258.53212,310.648708,1312.076006096,5519.5437239898
"702",2013-11-13,"c2",4,18.7986,0,0,0,0,638.283436,22.34154,679.423576,2858.14855040275
"703",2013-11-13,"c2",6,0,0,0,0,0,713.521172,0,713.521172,3001.5877803944
"704",2013-11-13,"c2",8,67.8721,0,0,0,0,683.99172,0,751.86382,3162.88477930779
"705",2013-11-13,"c2",28,0,0,0,0,0,243.715748,742.584846,986.300594,4149.09595807501
"706",2013-11-13,"c2",30,7.3006381191356,0,0,0,0,130.102652,372.322388,509.725678119136,2144.27605912113
"707",2013-11-13,"m3",8,41.6476,0,0,306.66542,0,427.838488,0,776.151508,3265.05641818221
"708",2013-11-13,"m3",10,78.1022,0,0,71.51756,0,0,570.28679232,719.90655232,3028.44932325228
"709",2013-11-13,"m3",28,0,0,0,0,0,1576.531172,0,1576.531172,6632.0340404504
"710",2013-11-13,"m3",44,786.81452241489,0,0,0,0,31.170972,0,817.98549441489,3441.04051978377
"711",2013-11-13,"m3",46,595.596560897912,0,0,0,0,103.213904,541.0521288,1239.86259369791,5215.76171339141
"712",2013-11-13,"m4s",5,0,0,0,1141.74672,0,427.07992,108.253312,1677.079952,7055.01516732517
"713",2013-11-13,"m4s",9,189.58484,0,0,0,0,320.127968,1789.07029716,2298.78310516,9670.34973732406
"714",2013-11-13,"m4s",14,72.4938,0,0,0,0,548.672344,0,621.166144,2613.07551981809
"715",2013-11-13,"m4s",16,0,0,0,0,0,50.309416,0,50.309416,211.63790820825
"716",2013-11-13,"m4s",31,179.2093,0,0,0,0,1521.077888,0,1700.287188,7152.64164111161
"717",2013-11-18,"m4c",4,0,0,0,0,0,0,0,0,0
"718",2013-11-18,"m4c",11,735.90576,0,0,0,0,0,0,735.90576,3095.75359977946
"719",2013-11-18,"m4c",24,0,0,0,0,0,625.919552,998.2032788,1624.1228308,6832.23908987083
"720",2013-11-18,"m4c",25,0,0,0,0,0,380.274064,2344.1927196,2724.4667836,11461.0841649198
"721",2013-11-18,"m4c",39,0,0,0,0,0,734.423512,0,734.423512,3089.51818917231
"722",2013-11-18,"m4n",5,5.75384,0,0,0,0,0,0,5.75384,24.204826026304
"723",2013-11-18,"m4n",9,120.3211,0,0,292.50944,0,0,0,412.83054,1736.66480107982
"724",2013-11-18,"m4n",14,22.57904,0,0,0,0,1289.051784,0,1311.630824,5517.6709650699
"725",2013-11-18,"m4n",16,0,0,0,0,0,1063.209424,0,1063.209424,4472.63030210205
"726",2013-11-18,"m4n",31,0,0,0,0,0,146.617052,0,146.617052,616.777706044932
"727",2013-11-25,"m1e",23,374.95292,0,0,0,0,404.379924,0,779.332844,3278.43942577561
"728",2013-11-25,"m1e",36,0,0,0,0,0,179.755008,0,179.755008,756.179993881805
"729",2013-11-25,"m1e",39,0,0,0,0,0,54.71796,0,54.71796,230.183443111776
"730",2013-11-25,"m1e",42,0,0,0,0,0,120.32426,0,120.32426,506.171144843056
"731",2013-11-25,"m1e",50,0,0,0,0,0,872.076316,0,872.076316,3668.58576367089
"732",2013-11-25,"m5",30,0,13.409685624,0,0,0,83.993696,114.4697,211.873081624,891.291916418571
"733",2013-11-25,"m5",38,197.71702,9.888346516,0,0,0,782.4496,0,990.054966516,4164.88957305
"734",2013-11-25,"m5",43,138.25752,0,0,0,0,145.432164,0,283.689684,1193.40465613871
"735",2013-11-25,"m5",45,0,0,0,0,0,111.378148,0,111.378148,468.537306472189
"736",2013-11-25,"m5",46,0,0,0,0,0,304.2491,0,304.2491,1279.89247774696
"737",2014-01-14,"c2",17,0,0,0,0,0,0,0,0,0
"738",2014-01-14,"c2",20,0,0,0,0,0,0,0,0,0
"739",2014-01-14,"m1w",14,0,0,0,0,0,0,0,0,0
"740",2014-01-14,"m1w",18,0,0,0,0,0,227.4483,0,227.4483,956.81258628648
"741",2014-01-14,"m1w",43,0,0,0,0,0,383.912676,0,383.912676,1615.01528229371
"742",2014-01-14,"m1w",49,0,0,0,0,0,799.856012,0,799.856012,3364.77476199431
"743",2014-01-14,"m1w",55,0,0,0,0,0,1364.415884,0,1364.415884,5739.72322826943
"744",2014-01-14,"m2",28,0,0,0,0,0,0,0,0,0
"745",2014-01-14,"m2",52,0,0,0,0,0,0,0,0,0
"746",2014-01-14,"m4s",17,0,0,0,0,0,0,0,0,0
"747",2014-01-14,"m5",8,0,0,0,134.7575,0,191.399896,0,326.157396,1372.05466738254
"748",2014-01-14,"m5",22,0,0,0,0,0,24.131436,0,24.131436,101.514329585962
"749",2014-01-14,"m5",26,0,0,0,0,0,0,0,0,0
"750",2014-01-14,"m5",27,0,0,0,0,0,273.306324,0,273.306324,1149.72470981269
"751",2014-01-14,"m5",30,0,0,0,0,0,0,0,0,0
"752",2014-01-16,"c1",9,0,0,0,0,0,308.602772,0,308.602772,1298.20718120336
"753",2014-01-16,"c1",15,0,0,0,0,0,0,0,0,0
"754",2014-01-16,"c1",39,0,0,0,0,0,0,0,0,0
"755",2014-01-16,"c1",40,0,0,0,0,0,117.64104,0,117.64104,494.883574578624
"756",2014-01-16,"c1",54,0,0,0,0,0,2566.131804,0,2566.131804,10795.012352861
"757",2014-01-22,"c2",5,0,0,0,0,0,0,0,0,0
"758",2014-01-22,"c2",8,0,0,0,0,0,30.673552,0,30.673552,129.035216441331
"759",2014-01-22,"c2",13,0,0,0,1476.39732983479,0,0,0,1476.39732983479,6210.79844318764
"760",2014-01-22,"m1e",12,0,0,0,1109.19708,0,0,0,1109.19708,4666.08775188125
"761",2014-01-22,"m1e",14,213.00514,0,0,641.26924,0,20.621252,85.437072,960.332704,4039.85617043402
"762",2014-01-22,"m1e",34,33.94128,0,0,0,0,0,13.562568,47.503848,199.835653480109
"763",2014-01-22,"m1e",48,0,0,0,0,0,124.299556,0,124.299556,522.894124293834
"764",2014-01-22,"m1e",51,0,0,0,122.28404,0,1525.831528,0,1648.115568,6933.16995166414
"765",2014-01-22,"m2",22,0,0,0,0,0,0,0,0,0
"766",2014-01-22,"m2",33,0,0,0,0,0,15.92322,0,15.92322,66.9846172084319
"767",2014-01-22,"m2",50,0,0,0,0,0,2714.41594,0,2714.41594,11418.8030238461
"768",2014-01-22,"m3",3,0,0,0,194.66378,0,0,0,194.66378,818.897106718768
"769",2014-01-22,"m3",7,74.45674,0,0,39.96508,0,0,0,114.42182,481.341199392592
"770",2014-01-22,"m3",13,0,0,0,155.789,0,0,0,155.789,655.3615744984
"771",2014-01-22,"m3",31,659.6106,0,0,0,0,0,0,659.6106,2774.80079705136
"772",2014-01-22,"m3",33,198.69326,0,0,0,0,0,0,198.69326,835.848023389456
"773",2014-01-22,"m4c",3,17.25106,0,0,0,0,73.0502960000001,0,90.3013560000001,379.873025999914
"774",2014-01-22,"m4c",10,419.40472,0,0,0,0,0,0,419.40472,1764.32057238483
"775",2014-01-22,"m4c",12,212.29886,0,0,0,0,0,0,212.29886,893.083049212816
"776",2014-01-22,"m4c",16,220.43104,0,0,0,0,0,0,220.43104,927.292899002624
"777",2014-01-22,"m4c",34,0,0,0,0,0,508.640284,0,508.640284,2139.71010389407
"778",2014-01-22,"m4n",11,0,0,0,0,0,0,0,0,0
"779",2014-01-22,"m4n",15,0,0,0,0,0,28.822532,0,28.822532,121.248483221219
"780",2014-01-22,"m4n",22,0,0,0,0,0,0,0,0,0
"781",2014-01-22,"m4n",36,0,0,0,0,0,89.809128,0,89.809128,377.802357871277
"782",2014-01-22,"m4n",54,0,0,0,0,0,123.200216,0,123.200216,518.26950257273
"783",2014-01-22,"m4s",40,0,0,0,0,0,178.186744,0,178.186744,749.582737565447
"784",2014-01-22,"m4s",41,0,0,0,0,0,174.886092,0,174.886092,735.697800300356
"785",2014-01-22,"m4s",48,506.95852,0,0,0,0,12.11768,0,519.0762,2183.61113889072
"786",2014-01-22,"m4s",55,53.42524,0,0,0,0,1021.261956,0,1074.687196,4520.91413940542
"787",2014-03-13,"c1",12,0,0,0,0,0,44.167912,0,44.167912,185.802286108947
"788",2014-03-13,"c1",13,0,0,0,0,0,59.51818,0,59.51818,250.376651471408
"789",2014-03-13,"c1",14,0,0,0,0,0,1.45138800000001,0,1.45138800000001,6.10559105513284
"790",2014-03-13,"c1",33,0,0,0,0,0,25.299732,0,25.299732,106.429030277539
"791",2014-03-13,"c1",41,0,0,0,0,0,2.96986799999999,0,2.96986799999999,12.4934197442208
"792",2014-03-13,"c2",4,0,0,0,0,0,42.5274680000001,0,42.5274680000001,178.901388338781
"793",2014-03-13,"c2",27,0,0,0,0,0,0.264956000000012,0,0.264956000000012,1.11459718807365
"794",2014-03-13,"c2",31,0,0,0,0,0,0,0,0,0
"795",2014-03-13,"c2",37,0,0,0,0,0,145.87298,0,145.87298,613.647599314288
"796",2014-03-13,"c2",44,0,0,0,0,0,35.063796,0,35.063796,147.503768266378
"797",2014-03-13,"m1w",10,1.82796,0,0,0,0,879.15934,0,880.9873,3706.07182818488
"798",2014-03-13,"m1w",27,0,0,0,0,0,36.58612,0,36.58612,153.907767608672
"799",2014-03-13,"m1w",31,0,0,0,2.94964,0,550.306192,0,553.255832,2327.3954718237
"800",2014-03-13,"m1w",32,0,0,0,0,0,369.326804,0,369.326804,1553.65652115298
"801",2014-03-13,"m1w",48,0,0,0,0,0,2180.11472,0,2180.11472,9171.14440356084
"802",2014-03-14,"c2",37,0,0,0,0,0,43.74226,0,43.74226,184.011684943856
"803",2014-03-14,"m1e",5,0,0,0,0,0,78.84796,0,78.84796,331.691731839776
"804",2014-03-14,"m1e",12,0,0,0,85.12316,0,70.7971,0,155.92026,655.913749300656
"805",2014-03-14,"m1e",24,0,0,0,0,0,150.625444,0,150.625444,633.639911286166
"806",2014-03-14,"m1e",38,0,0,0,0,0,13.169148,0,13.169148,55.3989920217888
"807",2014-03-14,"m1e",48,0,0,0,0,0,1124.39254,0,1124.39254,4730.01088246702
"808",2014-03-14,"m4n",6,6.87552,0,0,360.1325,0,0,0,367.00802,1543.90203313931
"809",2014-03-14,"m4n",12,104.379,0,0,0,0,79.4997520000001,0,183.878752,773.527453334452
"810",2014-03-14,"m4n",44,0,0,0,0,0,166.5173,0,166.5173,700.49258875288
"811",2014-03-14,"m4n",47,0,0,0,0,0,0,0,0,0
"812",2014-03-14,"m4n",53,77.28186,0,0,316.81284,0,104.166244,0,498.260944,2096.04706860497
"813",2014-03-14,"m5",8,0,0,0,0,0,62.580732,0,62.580732,263.259967371139
"814",2014-03-14,"m5",27,0,0,0,0,0,195.927828,0,195.927828,824.214609799997
"815",2014-03-14,"m5",29,0,0,0,0,0,17.528812,0,17.528812,73.7389021779873
"816",2014-03-14,"m5",32,0,0,0,0,0,36.224256,0,36.224256,152.385505056154
"817",2014-03-14,"m5",40,0,0,0,0,0,158.321656,0,158.321656,666.015763329593
"818",2014-03-18,"m2",54,0,0,0,0,0,1446.151936,62.8588720000001,1509.010808,6347.99439669029
"819",2014-03-18,"m3",44,301.5038,0,0,528.36358,0,457.819452,0,1287.686832,5416.9451609573
"820",2014-03-24,"m2",13,0,0,0,234.693955208944,0,143.37696,0,378.070915208944,1590.4405976249
"821",2014-03-24,"m2",37,0,0,0,0,0,33.533792,0,33.533792,141.067461271475
"822",2014-03-24,"m2",38,0,0,0,0,0,1.126104,0,1.126104,4.73721052506239
"823",2014-03-24,"m2",46,0,0,0,0,0,179.105588,0,179.105588,753.448062142653
"824",2014-03-24,"m4c",1,148.316281946394,0,0,0,0,86.452536,0,234.768817946394,987.607996536835
"825",2014-03-24,"m4c",14,0,0,0,0,0,0,0,0,0
"826",2014-03-24,"m4c",16,0,0,0,0,0,83.919356,0,83.919356,353.025703220714
"827",2014-03-24,"m4c",24,0,0,0,0,0,125.816284,0,125.816284,529.274582799671
"828",2014-03-24,"m4c",35,0,0,0,0,0,87.8059399999999,0,87.8059399999999,369.375495630064
"829",2014-03-24,"m4s",8,0,0,0,0,0,27.955484,0,27.955484,117.60105020319
"830",2014-03-24,"m4s",13,0,0,0,0,0,183.940812,0,183.940812,773.788522725187
"831",2014-03-24,"m4s",15,0,0,0,0,0,123.575248,0,123.575248,519.847159287949
"832",2014-03-24,"m4s",32,0,0,0,10.10558,0,0,0,10.10558,42.511402088848
"833",2014-03-24,"m4s",42,0,0,0,0,0,291.36656,0,291.36656,1225.69916693594
