date,transect,quadrat,species,cdb,stem_height,num_seed_stems,leaf_1,leaf_2,leaf_3,leaf_4,leaf_5,leaf_6,leaf_7,leaf_8,leaf_9,leaf_10,leaf_11,leaf_12,leaf_13,leaf_14,leaf_15,leaf_16,leaf_17,leaf_18,leaf_19,leaf_20,leaf_21,leaf_22,pistillate_length,pistillate_width,data book ID,Notes
3/20/15,m1e,29,t_latifolia,1.79,,,34,68,87,127,132,147,164,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,29,t_latifolia,1.21,,,32,50,65,87,111,121,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,29,t_latifolia,1.73,,,69,78,103,113,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,29,t_latifolia,1.85,,,28,46,58,69,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,29,t_latifolia,1.56,,,55,59,84,106,107,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,29,t_latifolia,1.51,,,40,46,49,49,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,29,t_latifolia,1.66,,,45,52,75,75,78,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,29,t_latifolia,3.37,,,197,204,241,253,261,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,29,t_latifolia,1.36,,,64,80,105,115,133,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,29,t_latifolia,0.7,,,17,41,52,59,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,29,t_latifolia,1.21,,,41,65,91,102,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,29,t_latifolia,1.69,,,74,85,107,133,150,168,173,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,29,t_latifolia,2.28,,,109,124,130,189,197,224,233,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,s_acutus,0.68,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,s_acutus,0.74,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,0.66,,,-58,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,0.94,,,35,42,45,,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,1.55,,,23,49,49,50,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,1.1,,,22,39,40,51,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,1.28,,,45,72,81,85,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,1.15,,,21,36,50,75,75,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,1.15,,,45,55,55,,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,0.92,,,15,15,30,37,42,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,1.15,,,24,50,61,73,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,0.51,,,29,35,34,,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,1.38,,,25,40,,,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,1.21,,,43,75,94,113,129,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,1.21,,,27,34,62,78,70,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,1.11,,,56,70,95,96,113,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,2.48,,,40,77,25,26,51,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,23,t_latifolia,1.12,,,42,46,71,83,92,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,22,t_latifolia,1.55,,,50,66,93,94,114,116,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,22,t_latifolia,2,,,66,90,115,115,141,145,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,22,t_latifolia,0.76,,,50,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/15,m1e,4,t_latifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THATCHED
3/23/15,m1w,36,t_latifolia,0.98,,,47,65,85,87,103,111,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,36,t_latifolia,2.3,,,76,77,108,106,116,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,36,t_latifolia,0.81,,,62,89,95,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,36,t_latifolia,0.63,,,68,67,76,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,36,t_latifolia,0.82,,,73,72,76,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,36,t_latifolia,1.44,,,41,45,60,68,69,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,36,t_latifolia,1.18,,,68,59,69,92,99,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,36,t_latifolia,1.63,,,42,52,70,68,68,197,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,36,t_latifolia,0.87,,,41,57,57,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,36,t_latifolia,1.36,,,63,65,98,109,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,36,t_latifolia,0.87,,,22,37,44,46,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,36,t_latifolia,0.82,,,26,40,48,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,36,t_latifolia,0.44,,,29,50,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,36,t_latifolia,0.86,,,57,39,58,71,66,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,31,t_latifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THATCHED
3/23/15,m1w,18,t_latifolia,1.09,,,32,39,70,72,83,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,3.02,,,102,142,173,173,175,196,207,203,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,1.49,,,23,38,46,49,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,1.01,,,52,59,92,92,114,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,0.46,,,13,32,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,0.53,,,12,16,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,1.27,,,11,18,49,60,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,0.98,,,34,54,59,92,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,1.18,,,36,58,72,96,98,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,1.52,,,22,50,71,78,81,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,0.67,,,30,40,44,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,0.55,,,26,31,37,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,0.74,,,47,49,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,1.53,,,17,44,49,61,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,1.03,,,24,55,55,77,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,1.71,,,42,46,76,91,108,114,132,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,1.25,,,25,57,64,84,84,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,1.53,,,14,35,36,56,55,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,0.67,,,32,32,37,17,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,0.65,,,24,43,54,65,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,0.76,,,41,49,55,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,1.04,,,21,50,51,60,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,18,t_latifolia,1.07,,,39,59,64,68,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,7,t_latifolia,0.67,,,25,33,40,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,7,t_latifolia,0.93,,,23,35,32,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,7,t_latifolia,1.19,,,23,26,41,45,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,7,t_latifolia,0.49,,,16,22,27,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,7,t_latifolia,0.79,,,24,26,39,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,2,t_latifolia,1.54,,,27,35,36,49,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,2,t_latifolia,5.83,,,94,141,171,184,211,228,230,238,246,,,,,,,,,,,,,,,,,
3/23/15,m1w,2,t_latifolia,4.35,,,67,117,154,177,177,174,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,2,t_latifolia,1.41,,,35,53,57,58,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,2,t_latifolia,1.4,,,30,34,51,129,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,2,t_latifolia,1.86,,,44,55,62,67,70,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,2,t_latifolia,1.52,,,32,64,75,76,76,,,,,,,,,,,,,,,,,,,,,
3/23/15,m1w,2,t_latifolia,4.9,,,135,167,186,194,314,221,221,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,40,t_latifolia,1.33,,,31,61,56,91,95,110,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,40,t_latifolia,0.59,,,49,59,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,40,t_latifolia,1.2,,,49,86,90,109,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,40,t_latifolia,0.86,,,45,46,69,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,2.83,,,198,235,296,247,253,215,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,1.83,,,76,117,184,194,215,231,236,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,3.01,,,101,158,206,230,246,251,257,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,1.5,,,72,129,146,174,174,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,2.53,,,127,186,199,209,220,227,237,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,1.33,,,154,179,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,2.82,,,144,154,180,207,236,259,259,280,296,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,1.56,,,84,109,128,166,169,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,2.89,,,89,175,185,189,235,236,260,282,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,2.95,,,97,129,145,191,209,230,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,1.46,,,83,142,140,173,173,96,75,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,4.43,,,199,241,253,266,297,303,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,2.54,,,77,111,135,159,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,2.95,,,167,229,258,279,283,291,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,1.52,,,72,107,121,151,192,198,223,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,1.15,,,92,141,161,193,208,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,2.91,,,110,171,220,230,243,255,294,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,1.99,,,76,242,142,177,181,204,208,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,1.3,,,78,88,121,155,189,172,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,1.73,,,116,168,207,207,233,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,1.31,,,122,126,171,194,215,225,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,1.3,,,92,132,151,175,179,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,0.29,,,39,93,93,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,37,t_latifolia,1.28,,,86,110,146,144,175,189,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,34,t_latifolia,1.85,,,74,124,137,141,159,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,34,t_latifolia,1.48,,,62,64,96,120,129,126,145,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,34,t_latifolia,1.14,,,66,73,103,106,124,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,20,t_latifolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THATCHED
3/23/15,m4c,11,s_acutus,1.08,155,9,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,11,s_acutus,0.77,113,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,11,s_acutus,0.42,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,11,s_acutus,0.64,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4c,11,s_acutus,0.9,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,47,t_latifolia,1.27,,,37,67,86,89,61,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,47,t_latifolia,1.17,,,33,30,53,57,57,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,47,t_latifolia,0.66,,,16,30,50,55,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,47,t_latifolia,0.99,,,56,57,74,86,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,47,t_latifolia,1.57,,,29,17,66,85,89,53,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,47,t_latifolia,0.54,,,45,60,66,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,47,t_latifolia,0.76,,,51,73,88,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,47,t_latifolia,1.16,,,96,73,112,117,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,47,t_latifolia,10.2,,,118,118,178,251,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,45,t_latifolia,1.01,,,20,33,50,63,74,91,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,45,t_latifolia,2.85,,,56,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,45,t_latifolia,6.2,,,86,105,128,147,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,45,t_latifolia,1.58,,,43,49,63,65,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,45,t_latifolia,0.75,,,29,40,43,54,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.89,98,7,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.97,69,5,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,1.01,102,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.95,111,6,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,1.23,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.77,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,1.14,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,1.24,193,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.66,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.62,44,12,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.86,179,4,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.81,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.96,107,4,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,1.31,151,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,1.23,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,1.06,87,5,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,1.49,199,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.52,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.82,74,4,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.59,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,1.47,173,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.98,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,1.07,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.66,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.94,91,6,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,1.35,187,5,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,1.68,176,11,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,1.37,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,1.72,158,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,2.01,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,19,s_acutus,0.86,106,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,s_acutus,1.12,123,3,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,s_acutus,1.03,87,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,s_acutus,2.52,148,5,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,s_acutus,1.19,67,7,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,s_acutus,1.32,138,10,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,s_acutus,1.4,188,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,s_acutus,1.19,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,1.65,,,97,64,109,112,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,3.29,,,110,141,156,170,171,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,3.29,,,130,151,157,162,165,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,2.93,,,90,127,153,159,159,157,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,1.35,,,42,74,86,94,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,1.71,,,60,62,59,72,100,132,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,1.23,,,53,72,98,120,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,0.84,,,21,48,57,76,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,1.71,,,54,60,66,79,108,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,1.94,,,68,98,97,124,124,135,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,1.39,,,54,54,81,99,102,112,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,1.05,,,57,83,108,115,119,137,137,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,0.93,,,48,61,87,101,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,1.58,,,46,122,137,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,3.21,,,94,142,165,177,173,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,17,t_latifolia,2.11,,,61,87,105,113,123,143,146,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,1,s_acutus,0.41,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,1,s_acutus,0.55,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,1,s_acutus,0.82,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,1,s_acutus,0.36,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,1,t_latifolia,1.72,,,18,45,72,72,88,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,1,t_latifolia,1.54,,,64,80,96,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,1,t_latifolia,0.72,,,27,43,49,58,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,1,t_latifolia,0.78,,,117,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,1,t_latifolia,0.71,,,65,46,37,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,1,t_latifolia,0.67,,,-60,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/15,m4n,1,t_latifolia,0.81,,,29,29,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,s_californicus,1.05,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,s_californicus,0.92,127,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,s_californicus,1.32,105,4,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,s_californicus,0.47,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,s_californicus,1.57,175,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,s_californicus,2.17,131,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,s_californicus,1.72,187,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,s_californicus,0.57,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,s_californicus,0.97,134,11,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,s_californicus,1.13,150,13,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,s_californicus,1.72,246,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,s_californicus,1.42,262,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,s_californicus,1.47,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,s_californicus,2.57,275,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,s_californicus,2.49,288,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,45,t_latifolia,0.95,,,39,35,68,75,79,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,43,t_latifolia,1.59,,,69,77,94,94,95,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,43,t_latifolia,1.22,,,47,67,100,112,124,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,43,t_latifolia,1.04,,,45,76,89,105,116,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,43,t_latifolia,1.02,,,58,67,107,139,141,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,43,t_latifolia,0.89,,,67,72,96,110,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,43,t_latifolia,0.55,,,35,45,58,59,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.77,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.45,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.37,57,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.73,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.39,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.55,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.68,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.97,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.75,90,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.97,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.42,113,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.75,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.72,90,5,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,1.11,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,1.06,204,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.92,199,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,1.06,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,1.32,186,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.82,120,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.62,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.59,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,1.04,202,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.71,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.83,134,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.65,141,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.71,154,6,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,1.17,193,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,1.24,279,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,1.12,230,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/15,m4s,25,s_acutus,0.67,90,,,,,,,,,,,,,,,,,,,,,,,,,,,
